Ciudad,Mes,Nmero Extranjeros,Homicidios,Hurtos,Delitos Sexuales,Departamento,Temperatura,Dolar,Pib Ponderado,Entradas Extranjeros Zona,Distancia a accseos,importancia accesos,Establecimientos de turismo,N Habitaciones,N Camas,Distancia al TOP,Proxy Pobreza,Gasto Promedio Diario,Gasto Alojamiento Diario,Gasto Transporte Diario,Gasto alimetos Diario,Otros Gastos Diario,Gasto Promedio Viaje,Gasto  Alojamiento Viaje,Gasto Transporte Viaje,Gasto alimetos Viaje,Otros Gastos Viaje,Inflacion,Nmero Vias,Eventos,Area Urbana,Area Rural,Area Agua
barrancabermeja,12-2019,83.0,5,115,15,santander,26.5,3364.24,1409.289952798757,369.0,316.9268725221376,0.001123905442800812,13.807763938520878,212.26052799608442,292.5802005796386,0.6305000623288458,0.0069239988444300396,69104.96437499985,12785.3335171534,14523.828465125122,20561.674526216117,24589.26455551025,326793.14009006374,59563.07881016381,64653.38810120249,91748.85258333331,82261.12822016682,3.8043,2,0.0,7.235165098039215,3.200388235294119,0.029299999999999993
cajica,12-2019,169.0,0,55,2,cundinamarca,21.529886018518667,3364.24,173.13675352337646,0.0,240.64554423337643,0.0,4.151353863869019,30.954660332761705,55.23105575408351,0.6033109976454305,0.0031996590993213295,69104.96437499985,13750.465199611785,15733.552186010154,20839.041451574016,27573.623904058262,384004.18756935926,71690.41058382596,76945.31673063045,91748.85258333331,152499.49969014886,3.8043,22,0.0,6.595986274509804,1.523752156862745,0.0116
ocana,12-2019,46.0,4,44,4,nortedesantander,17.2,3364.24,87.7123902400081,33946.0,387.14811723463225,0.4884227303371667,5.866043503293184,106.49125129055028,145.29738523541585,0.6682584693898038,0.0007546320311102631,69104.96437499985,12198.258006717,13684.805820880514,19656.600350797267,25206.428992877976,345603.52923046483,60686.46463671977,67931.92128190739,91748.85258333331,115540.87943804362,3.8043,4,0.0,5.386254117647059,1.426269411764706,0.005300000000000027
chia,12-2019,507.0,0,96,8,cundinamarca,13.45,3364.24,259.8677528619623,0.0,238.81600423152037,0.0,9.566163251524273,18.32010509489919,24.186148598193427,0.6035718059674151,0.002090498297484191,69104.96437499985,13980.788237557033,15807.036763080629,20831.072272594534,27776.32037205953,388909.34120904555,73761.42629638863,77974.08563305873,92025.67849630487,158866.21035742122,3.8043,10,0.0,17.45529411764704,4.465574901960784,0.03574196078431374
laestrella,12-2019,48.0,1,30,3,antioquia,21.529886018518667,3364.24,139.12498623912228,36507.0,314.69270242499266,0.43178674458894817,1.8049364625517512,4.873328448891698,6.40752444205873,0.6072401110614897,0.0019445801417167137,69104.96437499985,11734.902347522713,12760.161239403435,20787.45733090144,24302.328118728605,310796.01331087697,52316.65361495957,56216.76986241338,92953.01312623305,84711.556697376,3.8043,6,2.0,1.1421325490196086,0.2894035294117643,0.005599999999999994
tumaco,12-2019,70.0,12,10,8,narino,25.9,3364.24,153.64970675030628,23975.0,707.1068153148075,0.36504384108244553,8.302707727738046,140.51430360965605,226.97076016588244,0.7778734672984493,0.0007224047296104521,69104.96437499985,8658.751537522414,11865.111130063824,16019.008189716806,23068.139379541786,295987.0516909177,37956.70495401364,52850.2246730171,91748.85258333331,102373.9828740574,3.8043,1,3.0,3.311166274509805,1.382258431372549,3.4529423858
cartago,12-2019,351.0,2,41,7,valledelcauca,23.1,3364.24,230.06799368371443,12622.0,336.94507337525044,0.19431075233414077,5.9562903264207705,59.4726564410812,96.65434756964618,0.6156711438790473,0.0016099704250725282,69104.96437499985,9326.398892682098,13003.572150369393,18013.826938764138,23627.89314932602,298402.53711292066,42646.45818695431,61948.69613225308,91748.85258333331,97021.6635170404,3.8043,10,2.0,5.2886631372549004,1.441475686274511,0.01989803921568628
aguachica,12-2019,23.0,3,35,3,cesar,27.3,3364.24,79.33349720800142,8.0,388.3093538379453,0.0,5.32456256452766,103.51310612734233,151.61466285434693,0.6653829898210512,0.000723707110936786,69104.96437499985,12480.296258426819,14400.894260566565,19981.80593936799,25390.55645890134,346579.69997478824,61332.28755968942,69559.00917292656,91748.85258333331,112301.07025371818,3.8043,13,0.0,5.784777254901958,1.674423137254902,0.014100000000000001
soacha,12-2019,93.0,21,505,37,bogotadc,10.544,3364.24,522.4597655583747,184470.0,243.52725369033396,0.7,4.8733284488897155,24.99837000633852,26.261825530127965,0.6052122069146961,0.00100003400484336,69104.96437499985,13568.120394174652,16526.51995673567,20450.301520584348,27921.973644609985,392848.6920194606,72154.44117391395,81998.13219491126,91748.85258333331,170841.3505901901,3.8043,3,1.0,17.97013450980391,4.581099607843136,0.06518549019607844
facatativa,12-2019,89.0,1,65,6,cundinamarca,11.362,3364.24,382.27689623918207,0.0,241.75290707917097,0.0,4.602587979506964,41.06230452305317,49.81624636642829,0.6017551041017196,0.002634938628613055,69104.96437499985,13398.58949936276,15822.312031791536,20538.174312927,26979.78375526074,375212.3394354734,69926.85456891982,77396.22225189344,91748.85258333331,147074.45131367008,3.8043,2,0.0,3.077719215686276,0.7744082352941177,0.0016999999999999793
mosquera,12-2019,111.0,1,86,4,cundinamarca,13.2,3364.24,232.77161736790669,0.0,237.00054597862206,0.0,2.346417401317268,34.474286434735404,42.23551322371094,0.6034334215330771,0.001818357789643992,69104.96437499985,13843.440730927103,16062.152836319965,20611.9870121919,27664.959357473384,388672.92563701386,73628.15798505807,79672.02409988554,91748.8860626851,162455.48421028862,3.8043,6,0.0,3.10326705882353,0.9961631372549014,0.0029984313725490153
malambo,12-2019,7.0,4,46,6,atlantico,21.529886018518667,3364.24,191.56280364688234,4093.0,580.4904040209951,0.015535411914113024,1.2634555237862273,27.796021523296076,37.542678421076346,0.7376816306335126,0.0013725606784380318,69104.96437499985,15218.663473415,16151.790254952242,19967.28621410482,28344.34073677758,381498.9158272874,73176.10774469508,73412.62426144362,91861.4252734973,139788.40802411895,3.8043,8,3.0,3.8786952941176445,1.118127450980393,0.06869999999999998
copacabana,12-2019,72.0,3,26,3,antioquia,21.529886018518667,3364.24,110.42654377518862,36507.0,309.86430869378887,0.43178674458894817,3.2488856325931437,20.03479473432526,55.77253669284903,0.6067159625038626,0.0015008908551280157,69104.96437499985,12007.007980178007,13023.442024710044,21041.06266168746,24299.423289183786,312141.9854161994,53490.876829637346,56943.18536518164,91955.3658403143,79219.62707764214,3.8043,2,2.0,1.334087450980391,0.2608196078431373,0.003300000000000025
cienaga,12-2019,13.0,5,50,6,magdalena,22.06267,3364.24,105.52975869078394,165.0,595.3017321474409,0.3009092076072215,2.165923755062096,27.615527877038403,37.81341889045916,0.7469794513460699,0.0008154431413199804,69104.96437499985,14735.896155767161,13900.528695736075,19195.30296748789,27711.761160980408,367389.0023929543,68985.64290750286,65360.805164286685,91748.85258333331,122058.77753348555,3.8043,1,0.0,0.23035254901960656,0.0523721568627451,0.0009000000000000119
arauca,12-2019,42.0,2,26,4,arauca,25.7,3364.24,205.063072482998,833.0,497.5970057630622,0.00484270517313014,3.97086021761384,56.223770808486734,78.87572341351142,0.7265083271438854,0.0021181138315016215,69104.96437499985,9298.91520948374,12284.353037376839,17681.308269548685,26509.050007881888,367088.7711273194,47678.942417569604,67931.78148980711,91748.85258333331,164242.6197908259,3.8043,1,2.0,2.3004662745098052,0.8605631372549021,0.0974333333333334
sincelejo,12-2019,141.0,3,147,6,sucre,26.4,3364.24,329.2010833036922,25.0,469.5286007157492,0.0,7.941720435227694,135.9117156301436,215.3289199824237,0.6836981199213233,0.001148178278518437,92390.14,11360.362,21943.822,29020.25,30065.705,438502.075,53918.551,104149.769,137735.91,142697.84399999998,3.8043,4,1.0,12.39167607843137,3.419206666666662,0.06417882352941179
zipaquira,12-2019,124.0,2,74,7,cundinamarca,10.7,3364.24,177.0192973927036,0.0,244.15452842763517,0.0,9.205175959013921,50.08698683581315,74.18288861087689,0.6032728435906439,0.0009012789505201066,69104.96437499985,13364.62670856754,15586.409701206981,20854.129603448047,27222.065045555562,375572.7474000788,68202.50018142184,75099.23567822258,91748.85258333331,141338.88884696292,3.8043,21,0.0,2.8013937254901933,0.6786039215686275,0.010152941176470587
giron,12-2019,46.0,1,86,9,santander,23.9,3364.24,348.95955340585124,369.0,332.33458839359514,0.001123905442800812,4.331847510124199,34.11329914222733,57.57747315540087,0.6444243673417945,0.0021755176237716954,69104.96437499985,12871.174574579189,14591.105278233574,19960.542098132817,24371.329236583493,328231.96445842297,61061.04909803703,65609.23976271735,91748.85258333331,86972.41584809871,3.8043,8,0.0,3.4775956862745065,1.2655972549019618,0.06309999999999999
funza,12-2019,86.0,0,69,2,cundinamarca,13.432,3364.24,304.1311382912608,0.0,236.02917450385888,0.0,2.5269110475724474,27.70577470016724,31.135153979017673,0.6034064328369512,0.0033542272423515876,69104.96437499985,13914.147551313816,16025.384202745969,20642.015529460423,27702.183894541027,389404.1376866686,74094.64824054822,79563.94054360663,91922.04578001973,162826.83524963495,3.8043,6,0.0,7.088407450980396,1.7292462745098018,0.007099999999999995
apartado,12-2019,16.0,3,33,8,antioquia,21.529886018518667,3364.24,234.310760765023,36507.0,444.8901489562683,0.43178674458894817,8.302707727738046,119.84778111343621,153.4195993168987,0.6635101062419029,0.0019364045582756046,69104.96437499985,11603.333736711475,11534.438513671299,19203.52901577729,27468.040184964688,343060.7033626414,53230.79164678751,54237.31612459412,91748.85258333331,144489.99405974871,3.8043,4,2.0,2.92009176470588,0.7799474509803921,0.0041999999999999815
quibdo,12-2019,19.0,15,76,8,choco,25.2,3364.24,110.74385730991081,315.0,382.6630883499044,0.3010961250519351,9.295422782141507,99.00076497096597,136.0019624532743,0.6305817084712061,0.0008465037822274857,77943.353,10837.661,11490.922,17312.697,38302.074,381069.566,52985.951,56179.784,84642.776,187261.055,3.8043,2,0.0,6.625958431372547,1.7615607843137249,0.0131
santanderdequilichao,12-2019,26.0,2,44,2,cauca,21.529886018518667,3364.24,136.73786873880798,0.0,462.43242378060177,0.0,3.339132455720744,37.181691128564125,50.89920824395932,0.6689028778135261,0.000759654826326711,69104.96437499985,9502.784175585992,13887.196439264339,18288.60266363236,23488.871284492983,318495.7480814715,45208.138235580795,66246.56391045992,91748.85258333331,114278.11161874229,3.8043,5,0.0,4.076993725490194,1.0186043137254903,0.008507450980392184
turbaco,12-2019,33.0,5,40,6,bolivar,21.529886018518667,3364.24,68.41376861497315,36450.0,542.5118751548766,0.28612288633851507,1.714689639424165,5.86604350329435,11.822333829714012,0.7165944096846573,0.0005949023357823752,69104.96437499985,11840.646822610446,14610.921298099482,19691.60445254927,28376.07524037224,385025.77459107677,58880.71760261933,78301.67258414505,91748.85258333331,152516.87360705098,3.8043,4,0.0,4.619212156862741,1.2386247058823527,0.006739215686274502
magangue,12-2019,15.0,2,18,6,bolivar,21.529886018518667,3364.24,132.04421959070854,36450.0,453.3603747241528,0.28612288633851507,3.339132455720744,47.830816257621336,69.58030063136994,0.6815988997819823,0.0010656805932780376,69104.96437499985,12680.27616355984,18029.39468431377,21005.065388582763,27183.8133571279,371202.047826644,60773.505976689645,83144.02785241985,91748.85258333331,128300.83644424757,3.8043,2,0.0,3.689616470588234,1.831061960784313,0.0
uribia,12-2019,0.0,0,4,0,laguajira,29.9,3364.24,62.08322015795419,11580.0,730.9504701617604,0.3535280116491459,3.6098729251034953,34.29379278848501,64.79721900560776,0.8230362686449986,0.0005275865540217396,69104.96437499985,8952.817449669994,14925.100301045137,16009.787352408563,26664.730192487943,386623.68830375565,49480.39896547829,94124.67376105723,91748.85258333331,172041.2636779992,3.8043,0,1.0,2.374840784313726,0.569652549019608,0.06739254901960781
palermo,12-2019,1.0,2,5,3,huila,21.529886018518667,3364.24,57.55812863903524,0.0,420.94158067233434,0.0,2.165923755062096,38.17440618296678,54.32858752280765,0.6558964804812765,7.194766079879405e-05,69104.96437499985,8127.096001122485,13324.59693652578,16957.634374059176,23492.093992127026,319443.33385693666,40252.24521083835,69580.19358210136,91748.85258333331,91297.02017638837,3.8043,2,0.0,0.8057952941176474,0.126112549019608,0.0015000000000000013
mitu,12-2019,0.0,0,5,3,vaupes,21.529886018518667,3364.24,16.787674957644732,0.0,750.8720376535432,0.0,0.9024682312758756,8.212460904607724,9.566163251524245,0.8187753126426657,0.0005914902035672163,69104.96437499985,7418.126194771302,13886.866853790827,15648.837890049255,29205.860391419283,413695.44514050044,42426.195624009946,82576.00962821432,91748.85258333331,233438.09760910383,3.8043,0,0.0,1.1120745098039198,0.3083164705882355,1.9608000000000003
cienaga,1-2021,9.0,9,13,4,magdalena,22.67299619926445,3478.11,55.53168297033155,86.0,579.35321022395,0.20135917404999631,2.178095901855805,26.681674797735468,36.40531721673278,0.7469794513460699,0.0004291010475708312,97297.90799207998,17927.039588457348,17057.070750000003,24495.51892133456,38309.98830995954,509576.0107035293,94227.74260722873,114452.57527442799,126513.41682813056,198360.18634159045,1.59721,1,0.0,0.22201725490196011,0.05498156862745063,0.0005999999999999894
leticia,1-2021,48.0,2,5,5,amazonas,24.7,3478.11,23.00042588666588,58.0,1251.0634776608256,0.10264750312055265,17.969291190310397,92.18013013211021,198.9846184623982,1.047373537550884,0.0006865183979543885,93825.35284907944,22476.223426461427,17057.070750000003,23495.976327254608,38349.24733368949,642297.5921488779,155336.38936106817,101229.84100733486,138644.4706397189,269015.02305780875,1.59721,1,0.0,4.870129411764708,1.069883137254902,0.0029000000000000137
bello,1-2021,166.0,7,158,22,antioquia,21.06417479357307,3478.11,258.0404025375035,11817.0,262.56717242314244,0.4345152491631671,13.146364550486823,53.674506152878166,60.908896112610535,0.6075614944679157,0.00045918339108559137,77828.33110217811,13422.715346404228,17057.070750000003,24024.169219346582,22500.26235426021,409266.9013362699,69171.99067745284,72707.58373406884,156302.28479765542,117579.03848673735,1.59721,3,0.0,8.52974156862745,1.760240784313726,0.052307450980392134
barranquilla,1-2021,2212.0,23,764,58,atlantico,25.8,3478.11,1411.3174560034138,1716.0,573.6562867459136,0.0364886629290838,71.17706250707363,768.7900642157474,1076.9128451889917,0.7432690361057797,0.0010638702114020432,150559.123,30452.932,27145.001,46000.93,46960.26,797692.58,161345.77,143819.68,243722.2,248804.92,1.59721,10,0.0,55.06705490196079,18.19795254901961,2.0003
cartagena,1-2021,7563.0,20,439,50,bolivar,22.497558268317473,3478.11,1160.9045745104247,6124.0,525.8645329650985,0.2312215198809504,448.4543883642399,1977.0887657702551,3497.2441269869037,0.7186014584434873,0.0012693696744530926,66523.649,6812.562,16342.22,25338.72,18030.146,390658.1,40006.56,95969.19,148800.86,105881.48,1.59721,5,0.0,21.97869960784314,27.96788784313724,3.588235294
copacabana,1-2021,37.0,0,22,1,antioquia,20.320878847021582,3478.11,58.26037379091485,11817.0,258.88422218400416,0.4345152491631671,3.4227221314876886,20.3029653708727,48.773790373699626,0.6067159625038626,0.0007918608991072233,78234.47738220629,13550.578640697822,17057.070750000003,24068.84799621779,22316.77720107301,408247.728536671,69893.55672099,73218.47708520446,156282.14136766992,115354.10023904187,1.59721,2,0.0,1.4415156862745118,0.33807607843137255,0.0028000000000000247
bogota,1-2021,23720.0,78,6719,393,bogotadc,13.7,3478.11,11840.366868956227,42492.0,200.61380624759875,0.7,460.0449701276869,2497.7314754531435,3511.401750348966,0.6045517272693627,0.0014859721011052489,98842.443,20832.523,15878.846,32514.438,29616.636,560338.22,118099.66,90017.25,184324.48,167896.83,1.59721,13,0.0,218.9242905882353,54.77552901960786,0.5664658823529412
medellin,1-2021,11158.0,35,1450,173,antioquia,21.2,3478.11,3161.9025038943737,11817.0,259.76033099114807,0.4345152491631671,317.06853199872364,1757.7233927976304,3005.2278205855473,0.6063685620079177,0.0012500588098829542,76180.028,12516.928,12828.299,32172.107,18662.694,401920.07,66038.36,67681.14,169737.6,98462.96,1.59721,11,0.0,80.0730254901961,18.700132549019617,0.3504709803921569
villavicencio,1-2021,188.0,12,273,46,meta,22.497558268317473,3478.11,463.99972578593366,0.0,268.9309911022185,0.0,54.374608407043134,564.671362556117,973.7644464082489,0.6245324883343263,0.0006986390469984607,69921.124,11375.96,22616.638,21130.445,14798.082,458623.86,74616.74,148346.15,138597.97,97062.99,1.59721,11,0.0,29.83733529411765,7.334380392156863,0.0221850980392157
ibague,1-2021,184.0,8,278,44,tolima,19.00102,3478.11,414.7039161515171,0.0,259.09900187352923,0.0,46.36232705378785,315.27938179362536,507.5741342717546,0.6097742585693345,0.0007664075951652595,87184.385,13250.103,16267.375,23421.299,34245.607,352790.14,53616.32,65825.66,94773.89,138574.27,1.59721,6,0.0,24.90356196078433,5.976523921568634,0.04136274509803922
cajica,1-2021,82.0,1,30,3,cundinamarca,11.047219802553897,3478.11,91.71739211428002,0.0,204.62951787763697,0.00010320626634463645,3.8894569675996493,21.392013321798004,30.10439692922131,0.6033109976454305,0.0016949860862722924,97252.78029817189,17243.94413591573,17057.070750000003,24373.508476133502,27233.97609720652,518675.3120451543,104070.47053537438,91522.0544632863,160548.1925684603,142717.61954091053,1.59721,22,0.0,5.5750717647058785,1.206728235294117,0.007900000000000018
armenia,1-2021,344.0,4,143,49,quindio,21.942540471536454,3478.11,213.8259843667578,263.0,280.89150857801303,0.0043425348508569495,48.77379037369963,295.20978384081536,502.28447279581906,0.6132990489511312,0.0007098523512802939,41692.06,6461.912,11667.501,12519.042,11043.605,185004.66,28674.14,51773.45,55552.09,49004.97,1.59721,11,0.0,14.02907568627452,2.495879999999998,0.02639999999999998
fusagasuga,1-2021,42.0,3,40,6,cundinamarca,21.344920313913555,3478.11,90.71784215180641,0.0,229.08679339062843,0.00010320626634463645,16.802454100030495,163.82392747529957,371.0541947090068,0.6095441965869728,0.0005328789313491251,88270.17965359325,15420.924257665914,17057.070750000003,23301.03080502659,24889.521794086657,474209.8922527252,89856.99455859615,90497.88981917247,142949.553912379,128343.13849239025,1.59721,3,0.0,6.16099294117647,1.7254207843137253,0.017799999999999983
sanandres,1-2021,1140.0,4,15,7,archipielagodesanandresprovidenciaysantacatalina,27.7,3478.11,61.948028874080904,27.0,1097.929092170178,0.2005553896536343,114.11666742937379,656.0736012947091,2465.6823500401238,0.9693082696318024,0.0008610350662174534,193060.401,62717.358,19019.328,35397.25,94945.793,1460386.48,474419.31,103123.416,267759.03,718208.15,1.59721,1,0.0,0.48829215686274274,2.0512509803921564,2.588235294
mosquera,1-2021,38.0,0,83,6,cundinamarca,13.70974238577846,3478.11,123.30834019204904,0.0,199.15288790864773,0.00010320626634463645,3.7338786888956577,35.31626926580793,47.21800758665978,0.6034334215330771,0.0009632561024907747,95970.85169809134,16901.984647010853,17057.070750000003,24033.58865010532,26840.825793453172,516638.32706104266,104055.49264060675,89949.96308515825,159963.7206091499,140931.5471053956,1.59721,6,0.0,3.367572549019606,0.8797313725490192,0.003280784313725471
itagui,1-2021,152.0,2,104,12,antioquia,20.945474136570464,3478.11,368.4246572446321,11817.0,259.4512921041568,0.4345152491631671,13.613099386598783,159.389946532232,216.33159653789266,0.6062751186505799,0.0013312832698979277,75368.95747057685,12715.250071525268,17057.070750000003,23784.545870922804,22221.112519631828,394830.2407089995,64170.58485602417,71382.46103334443,151875.9331629832,115815.89340979404,1.59721,6,0.0,3.3618827450980415,1.011581960784314,0.030152941176470605
girardot,1-2021,22.0,1,37,3,cundinamarca,22.104950471152787,3478.11,74.3764232557893,0.0,245.93537960424732,0.00010320626634463645,27.38177705190155,214.23128977538727,376.4994344636463,0.61014634829631,0.0005728578281173599,87408.45495105676,14293.771606726448,17057.070750000003,22538.05893193611,26240.84370215175,414424.22744376236,74296.54382496212,83525.993491998,119821.04973184851,121861.56036878268,1.59721,9,0.0,14.39476196078433,3.82698784313726,0.05545176470588237
pasto,1-2021,85.0,6,237,30,narino,22.497558268317473,3478.11,234.70092980052422,18.0,633.7879940550946,0.10497489188956179,31.971336273669138,386.7676008581111,508.81876050138646,0.7525006047328805,0.0005712778361155311,41699.727,6166.157,12468.969,15546.715,7517.886,211284.75,31242.77,63177.94,78772.31,38091.73,1.59721,9,0.0,13.56820588235293,3.582218431372544,0.032305490196078424
piedecuesta,1-2021,54.0,1,52,5,santander,22.66281607555316,3478.11,126.4509532835023,307.0,327.86751365793725,0.004736992699343652,9.02354016483119,60.442161276499974,99.72567664925509,0.6490042231201576,0.0008403005873321392,70218.26646776024,16029.21977809056,17056.471357146336,24276.565486487787,20227.628009808886,413658.88826240075,91812.6063803981,94993.47211048144,123671.08902402235,112255.31649925445,1.59721,4,0.0,3.807423529411764,0.9688180392156851,0.006629411764705884
yopal,1-2021,19.0,5,134,11,casanare,22.491053183791372,3478.11,212.47491548589562,0.0,329.838086542697,0.0,20.45854364957417,271.1729397810486,356.6632039288881,0.6500619230176891,0.001989055770214896,88772.0138231113,17328.88732205638,17057.070750000003,24601.35937371925,26537.628815198874,477189.95297039236,92994.0417087337,101831.60858422254,132465.79281523463,144899.9549185778,1.59721,3,0.0,8.999514117647053,2.309924705882352,0.06718705882352943
pereira,1-2021,783.0,11,165,28,risaralda,20.997525,3478.11,459.79905978114385,467.0,271.31999431153247,0.011136655842086915,62.23131148159443,384.3561375381978,665.4860871563004,0.6097692914843118,0.0007785893580962009,73293.007,7838.146,14868.487,23081.43,27504.943,243506.19,26041.19,49398.56,76684.96,91381.48,1.59721,14,0.0,24.9660188235294,5.71977019607843,0.04111803921568624
bucaramanga,1-2021,584.0,8,428,35,santander,22.7,3478.11,893.3525042551323,307.0,330.1181533707631,0.004736992699343652,53.36334959546723,539.3898922667213,732.3069578596625,0.6500074065924457,0.0010003499330994495,68941.54,15546.482,15469.163,20072.827,17853.068,411493.04,92792.66,92331.17,119809.17,106560.04,1.59721,9,0.0,26.8287643137255,6.373307450980394,0.028100000000000014
cali,1-2021,4004.0,93,1137,126,valledelcauca,20.3934223018238,3478.11,2105.4961923868477,3628.0,399.69873112108434,0.17456477817524824,116.91707644604554,813.9855541792567,1189.7070972493816,0.6573441278036003,0.0008519192159767198,103195.37,28732.984,15518.21,25434.247,33509.93,493195.75,137321.91,74165.3,121556.45,160152.1,1.59721,11,0.0,60.2546647058824,16.77679019607842,0.2964407843137255
cucuta,1-2021,1757.0,17,248,43,nortedesantander,24.8,3478.11,402.0794317313057,184.0,393.38676420514474,0.37556710343991734,35.860793241268794,434.06339758411923,587.3080021075474,0.6800874161667652,0.0004986240097464287,87393.994,17586.234,15196.012,29446.053,25165.696,438567.92,88252.72,76257.91,147768.67,126288.62,1.59721,13,0.0,51.42790196078433,12.30546509803922,0.2308262745098039
zipaquira,1-2021,44.0,1,44,10,cundinamarca,8.2,3478.11,93.77412929582762,0.0,208.5599837812171,0.00010320626634463645,9.568064140295142,47.373585865367204,69.31012316262581,0.6032728435906439,0.000477443138022329,96727.99869787531,17048.504962688505,17057.070750000003,24403.883798469888,27270.368963287838,503435.5136996598,99539.86551740077,91265.98854161253,155485.4900843407,140060.62492543051,1.59721,21,0.0,2.3266560784313715,0.6205517647058825,0.006452941176470606
malambo,1-2021,3.0,3,31,3,atlantico,25.17607078664752,3478.11,98.86409749956029,1716.0,560.6943234625693,0.0364886629290838,1.1668370902798983,27.30398791254993,32.593649388485005,0.7376816306335126,0.0007083680660014638,132898.0554800189,21506.16962948171,17057.070750000003,26373.711704237212,39178.90987606143,696611.0423287532,132876.67490057176,112351.30192863435,196352.85178707156,208162.38138997255,1.59721,8,0.0,3.939016078431372,1.113328235294119,0.07029294117647059
valledupar,1-2021,119.0,9,153,26,cesar,27.9,3478.11,260.9357992593174,0.0,552.60191326334,0.0,14.546569058822698,190.11665657626872,314.96822523621984,0.7406713268768164,0.00047954327290578675,59553.888,9615.848,17615.549,18109.163,14213.328,574345.46,92736.5,169886.65,174647.12,137075.19,1.59721,8,0.0,29.8851431372549,7.376993725490197,0.0998
jamundi,1-2021,88.0,12,33,3,valledelcauca,18.672735,3478.11,100.66604081650445,3628.0,413.1311443805672,0.17456477817524824,5.756396312047485,21.15864590374258,33.060384224597044,0.6626152307641254,0.0007736757060462705,102005.092217927,21370.799560126376,17057.070750000003,20932.66922567662,32956.79567290198,496868.03830210346,123662.094708203,78981.19949842605,118770.6329922744,165396.7867241019,1.59721,4,0.0,6.2306937254901955,1.659612941176471,0.022069411764705893
duitama,1-2021,15.0,1,34,10,boyaca,15.717785333303018,3478.11,101.72804707595422,0.0,284.8769519982841,0.0,11.357214345390986,100.27020062472002,165.30192112298528,0.6307515706016174,0.0008030950270462953,91018.85378615808,16884.150211941815,17057.070750000003,24689.46044150346,27141.093037061866,442856.61907907395,83865.65029923692,96955.45935250424,125625.72812174784,134780.06758034078,1.59721,5,0.0,4.698128627450981,1.1129450980392153,0.019014509803921553
rionegro,1-2021,504.0,1,50,3,antioquia,16.1,3478.11,178.70299720123677,11817.0,245.35085765801358,0.4345152491631671,18.747182583830323,184.43804940357222,225.6662932601318,0.6032505091242224,0.001319182055890723,77383.24990463392,13295.467449951411,17057.070750000003,23923.742497965428,21911.62062607816,392634.96407935186,67536.68214392963,73341.02772170321,150418.14052221354,109486.18307935681,1.59721,12,0.0,5.83136235294117,1.2212247058823533,0.048653333333333326
monteria,1-2021,81.0,9,73,48,cordoba,26.4,3478.11,283.9961892129262,0.0,420.66766849895265,0.0,15.013303894934658,213.29782010316558,296.60998834914943,0.6725782472238397,0.0005428580506793963,131105.585,35501.612,19705.855,32315.648,43582.47,633684.34,171593.12,95246.07,156194.11,210651.05,1.59721,4,0.0,16.4664705882353,5.413825098039213,0.03760000000000002
facatativa,1-2021,30.0,2,55,5,cundinamarca,10.9,3478.11,202.5072047100912,0.0,202.6045736929596,0.00010320626634463645,4.7451375004715715,36.0163715199742,44.573176848692015,0.6017551041017196,0.0013958312979741605,94647.98985025316,16331.080603402435,17057.070750000003,23866.32225971418,26803.175516416908,486890.24230218184,96488.64277334473,87135.3787129065,151332.23789430468,135000.06382981112,1.59721,2,0.0,2.196927450980393,0.8521698039215688,0.0011999999999999789
cartago,1-2021,80.0,1,26,7,valledelcauca,22.208320164440067,3478.11,118.38658056146141,3628.0,290.40687376755193,0.17456477817524824,6.145342008807447,45.50664652091655,73.43294754828145,0.6156711438790473,0.0008284459319076109,59890.29315415865,10216.581852763888,17057.070750000003,20968.76560616307,23498.828855650765,243035.15756379813,34725.04986574544,66855.37197459875,70560.28111388606,100992.32029026863,1.59721,10,0.0,4.944302352941174,1.3061835294117672,0.03349215686274509
manizales,1-2021,259.0,4,101,15,caldas,18.77489,3478.11,376.74294609141,0.0,255.11763673665996,0.0,45.11770082415596,223.6437756369778,380.15552401318996,0.6050576904965141,0.000828928316086483,66892.888,13903.139,13228.841,20218.941,19541.967,261730.0,54398.44,51760.13,79110.11,76461.33,1.59721,9,0.0,14.75371215686275,3.663017254901962,0.010000000000000009
sincelejo,1-2021,42.0,6,88,15,sucre,26.2,3478.11,168.87283187024852,0.0,443.03612530550026,0.0,8.479016189367243,123.21799673355417,199.37356415915815,0.6836981199213233,0.0005889899129112032,67542.326,10714.239,14188.333,15708.698,26931.055,371291.42,58897.96,77995.63,86353.33,148044.5,1.59721,4,0.0,14.94689372549019,3.569007058823525,0.04920000000000002
funza,1-2021,26.0,1,47,4,cundinamarca,13.503698665832967,3478.11,161.11030325548816,0.0,198.29157766859132,0.00010320626634463645,2.644830737967766,24.036844059766736,25.359259428749795,0.6034064328369512,0.0017768669503533453,96302.58994529463,16992.396223039028,17057.070750000003,24073.129339894604,26906.776841773866,519821.40308229474,104987.29503119846,90137.48474605054,161040.29091133023,141719.86096464194,1.59721,6,0.0,7.067386274509807,1.717667058823527,0.003300000000000025
